order_id,customer_id,customer_age,customer_gender,customer_country,customer_segment,is_repeat_customer,order_date,ship_date,delivery_date,order_status,product_id,product_name,brand,category,unit_price,quantity,discount_percent,discount_amount,subtotal,tax_rate,tax_amount,shipping_cost,total_amount,payment_method,shipping_method,product_rating,review_count,is_returned
ORD-105746,CUST-88116,26,Non-Binary,India,Bronze,1,2024-12-22,2024-12-23,2025-01-03,Delivered,PROD-5021,Smartwatch,Dell,Electronics,2268.45,10,20,4536.9,22684.5,0.15,2722.14,4.99,20874.73,PayPal,Standard,1.3,2206,0
ORD-105747,CUST-93457,64,Male,Australia,Bronze,1,2024-10-11,2024-10-15,2024-10-18,Delivered,PROD-1111,Cycling Helmet,Under Armour,Sports & Fitness,311.9,7,0,0.0,2183.3,0.1,218.33,4.99,2406.62,Debit Card,Free Shipping,1.7,3327,0
ORD-105748,CUST-56605,29,Female,France,Platinum,0,2024-11-25,2024-12-01,2024-12-11,Delivered,PROD-1763,Laptop,Lenovo,Electronics,114.16,6,0,0.0,684.96,0.05,34.25,0,719.21,Bank Transfer,Free Shipping,2.0,1552,0
ORD-105749,CUST-95123,53,Female,United States,Bronze,1,2021-12-20,2021-12-26,2021-12-31,Delivered,PROD-3847,Yoga Mat,Spalding,Sports & Fitness,315.18,9,15,425.49,2836.62,0.08,192.89,12.99,2617.01,Apple Pay,Express,3.1,1858,0
ORD-105750,CUST-81232,29,Female,Japan,Bronze,0,2024-08-04,2024-08-05,2024-08-18,Delivered,PROD-4660,Sunscreen SPF50,Cetaphil,Beauty & Personal Care,24.13,6,20,28.96,144.78,0.08,9.27,0,125.09,PayPal,Overnight,3.4,4269,0
ORD-105751,CUST-41188,69,Prefer not to say,United States,Platinum,0,2022-05-16,2022-05-19,2022-05-24,Delivered,PROD-8392,Puzzle,Barbie,Toys & Games,39.71,7,10,27.8,277.97,0.11,27.52,19.99,297.68,Debit Card,Overnight,4.9,2724,0
ORD-105752,CUST-22940,20,Male,Brazil,Platinum,1,2023-09-22,2023-09-23,2023-09-28,Delivered,PROD-8288,Speaker,Bose,Electronics,1967.31,4,0,0.0,7869.24,0.1,786.92,4.99,8661.15,Debit Card,In-Store Pickup,3.3,3523,0
ORD-105753,CUST-65114,42,Male,Germany,Gold,0,2023-04-25,2023-04-29,2023-05-09,Delivered,PROD-5342,Science Textbook,Wiley,Books,51.4,9,25,115.65,462.6,0.11,38.16,7.99,393.1,Google Pay,Express,4.4,1411,0
ORD-105754,CUST-71171,45,Female,Canada,Silver,0,2024-08-23,2024-08-23,2024-08-24,Delivered,PROD-7303,Water Bottle,Nike,Sports & Fitness,340.03,3,30,306.03,1020.09,0.1,71.41,4.99,790.46,Apple Pay,In-Store Pickup,2.2,3809,0
ORD-105755,CUST-29400,37,Male,Mexico,Platinum,1,2023-11-25,2023-11-30,2023-12-09,Processing,PROD-3580,Face Serum,The Ordinary,Beauty & Personal Care,165.37,9,0,0.0,1488.33,0.13,193.48,12.99,1694.8,Apple Pay,Overnight,,2454,0
ORD-105756,CUST-46122,68,Female,Brazil,Silver,0,2022-03-12,2022-03-19,2022-03-23,Shipped,PROD-8938,Moisturizer,L'Oreal,Beauty & Personal Care,90.18,9,0,0.0,811.62,0.13,105.51,19.99,937.12,Apple Pay,Overnight,,2624,0
ORD-105757,CUST-44928,51,Non-Binary,Australia,Platinum,0,2021-01-05,2021-01-05,2021-01-11,Delivered,PROD-6001,Cookware Set,Instant Pot,Home & Kitchen,244.62,1,5,12.23,244.62,0.13,30.21,0,262.6,Google Pay,Free Shipping,1.1,1113,0
ORD-105758,CUST-39466,47,Male,Brazil,Platinum,1,2021-04-10,2021-04-16,2021-04-28,Delivered,PROD-5236,Cycling Helmet,Spalding,Sports & Fitness,39.73,3,30,35.76,119.19,0.09,7.51,4.99,95.93,Gift Card,Standard,3.1,2314,0
ORD-105759,CUST-16671,69,Prefer not to say,United Kingdom,Silver,0,2023-09-02,2023-09-04,2023-09-16,Processing,PROD-6900,Running Shoes,Fitbit,Sports & Fitness,288.61,1,20,57.72,288.61,0.05,11.54,0,242.43,Cryptocurrency,Express,,870,0
ORD-105760,CUST-74868,73,Male,Mexico,Platinum,1,2023-03-15,2023-03-21,2023-03-29,Pending,PROD-5756,Monitor,Bose,Electronics,898.16,10,0,0.0,8981.6,0.08,718.53,19.99,9720.12,Credit Card,Standard,,2362,0
ORD-105761,CUST-76259,70,Prefer not to say,India,Platinum,1,2023-08-29,2023-09-04,2023-09-12,Delivered,PROD-2713,Shorts,Under Armour,Clothing,212.59,8,20,340.14,1700.72,0.1,136.06,0,1496.64,Cryptocurrency,In-Store Pickup,3.8,4964,0
ORD-105762,CUST-58946,52,Female,United States,Platinum,1,2022-02-02,2022-02-05,2022-02-09,Returned,PROD-9610,Resistance Bands,Garmin,Sports & Fitness,380.27,8,5,152.11,3042.16,0.15,433.51,0,3323.56,Debit Card,Overnight,,632,1
ORD-105763,CUST-99658,49,Female,United States,Gold,1,2023-06-26,2023-07-01,2023-07-06,Delivered,PROD-7972,Dash Cam,Garmin,Automotive,157.41,5,0,0.0,787.05,0.05,39.35,0,826.4,Bank Transfer,Overnight,4.0,4444,0
ORD-105764,CUST-52494,63,Male,Brazil,Silver,0,2024-03-13,2024-03-18,2024-03-24,Delivered,PROD-4870,Hair Dryer,The Ordinary,Beauty & Personal Care,80.17,2,15,24.05,160.34,0.11,14.99,0,151.28,PayPal,Standard,4.6,2985,0
ORD-105765,CUST-27837,56,Prefer not to say,Canada,Bronze,0,2024-03-12,2024-03-16,2024-03-23,Shipped,PROD-9729,Mouse,Apple,Electronics,1801.82,2,5,180.18,3603.64,0.06,205.41,0,3628.87,Credit Card,Standard,,3319,0
ORD-105766,CUST-20901,66,Female,United States,Gold,0,2023-02-20,2023-02-27,2023-03-03,Processing,PROD-3333,Cookware Set,Philips,Home & Kitchen,81.44,1,15,12.22,81.44,0.08,5.54,12.99,87.75,Gift Card,Free Shipping,,2413,0
ORD-105767,CUST-34185,40,Non-Binary,India,Platinum,1,2024-09-04,2024-09-05,2024-09-16,Processing,PROD-9486,Car Vacuum,Garmin,Automotive,61.24,7,5,21.43,428.68,0.08,32.58,7.99,447.82,Google Pay,Express,,431,0
ORD-105768,CUST-80398,49,Female,Australia,Bronze,1,2022-02-12,2022-02-18,2022-03-03,Cancelled,PROD-2270,Children's Book,Macmillan,Books,32.15,6,5,9.64,192.9,0.14,25.66,4.99,213.91,PayPal,Free Shipping,,3717,0
ORD-105769,CUST-34874,61,Non-Binary,Mexico,Gold,1,2022-02-04,2022-02-08,2022-02-22,Shipped,PROD-9718,Cookbook,Pearson,Books,65.14,1,0,0.0,65.14,0.06,3.91,4.99,74.04,Gift Card,Standard,,4540,0
ORD-105770,CUST-15803,25,Prefer not to say,Germany,Gold,0,2024-07-28,2024-08-01,2024-08-02,Delivered,PROD-8262,LED Lights,Blackvue,Automotive,49.23,3,30,44.31,147.69,0.1,10.34,19.99,133.71,Cryptocurrency,Free Shipping,4.5,213,0
ORD-105771,CUST-21931,64,Prefer not to say,Japan,Silver,0,2024-09-03,2024-09-03,2024-09-08,Shipped,PROD-2461,Cookware Set,Whirlpool,Home & Kitchen,519.31,8,25,1038.62,4154.48,0.08,249.27,19.99,3385.12,Google Pay,Free Shipping,,4826,0
ORD-105772,CUST-61130,18,Male,Canada,Platinum,0,2022-12-23,2022-12-24,2022-12-29,Shipped,PROD-2961,Dress,Nike,Clothing,188.16,2,30,112.9,376.32,0.08,21.07,19.99,304.48,Gift Card,In-Store Pickup,,1747,0
ORD-105773,CUST-63107,35,Female,Germany,Silver,1,2024-10-03,2024-10-08,2024-10-21,Pending,PROD-7634,Jump Rope,Reebok,Sports & Fitness,140.9,1,15,21.14,140.9,0.14,16.77,19.99,156.52,Gift Card,Standard,,450,0
ORD-105774,CUST-28587,48,Non-Binary,Brazil,Platinum,0,2023-04-11,2023-04-18,2023-04-21,Processing,PROD-7502,Headphones,Lenovo,Electronics,1557.23,8,20,2491.57,12457.84,0.07,697.64,19.99,10683.9,Google Pay,Express,,1639,0
ORD-105775,CUST-42058,36,Female,France,Platinum,1,2021-12-07,2021-12-07,2021-12-19,Delivered,PROD-1734,Car Phone Mount,Garmin,Automotive,287.02,10,30,861.06,2870.2,0.13,261.19,0,2270.33,Debit Card,Overnight,3.6,2737,0
ORD-105776,CUST-41703,19,Male,France,Bronze,0,2022-11-05,2022-11-10,2022-11-24,Delivered,PROD-1845,Shampoo,The Ordinary,Beauty & Personal Care,95.41,4,15,57.25,381.64,0.12,38.93,0,363.32,Google Pay,In-Store Pickup,2.9,1659,0
ORD-105777,CUST-78462,56,Non-Binary,United Kingdom,Gold,1,2022-05-04,2022-05-07,2022-05-20,Delivered,PROD-2479,Hair Dryer,Olay,Beauty & Personal Care,35.43,4,15,21.26,141.72,0.09,10.84,4.99,136.29,Google Pay,Standard,1.4,850,0
ORD-105778,CUST-23187,33,Prefer not to say,Brazil,Platinum,1,2023-01-18,2023-01-25,2023-01-31,Delivered,PROD-3831,Vacuum Cleaner,KitchenAid,Home & Kitchen,473.64,2,0,0.0,947.28,0.1,94.73,19.99,1062.0,Credit Card,Free Shipping,2.8,4776,0
ORD-105779,CUST-84009,38,Prefer not to say,Mexico,Gold,0,2023-01-10,2023-01-14,2023-01-20,Delivered,PROD-5757,Steering Cover,AutoBot,Automotive,137.12,10,10,137.12,1371.2,0.07,86.39,12.99,1333.46,Gift Card,Overnight,3.5,2665,0
ORD-105780,CUST-47539,59,Female,Australia,Silver,1,2022-09-19,2022-09-24,2022-10-02,Delivered,PROD-9557,Chess Set,LEGO,Toys & Games,208.89,1,10,20.89,208.89,0.09,16.92,7.99,212.91,Apple Pay,Standard,3.4,1019,0
ORD-105781,CUST-48394,64,Non-Binary,Brazil,Gold,1,2021-01-10,2021-01-13,2021-01-21,Processing,PROD-4457,Gym Gloves,Garmin,Sports & Fitness,161.49,9,30,436.02,1453.41,0.1,101.74,4.99,1124.12,Apple Pay,In-Store Pickup,,2720,0
ORD-105782,CUST-98078,62,Female,United States,Bronze,0,2021-10-16,2021-10-23,2021-10-28,Delivered,PROD-6204,T-Shirt,Puma,Clothing,255.3,7,20,357.42,1787.1,0.07,100.08,0,1529.76,Debit Card,In-Store Pickup,3.5,3273,0
ORD-105783,CUST-54664,37,Prefer not to say,India,Platinum,0,2022-12-31,2022-12-31,2023-01-02,Processing,PROD-3071,Floor Mats,Meguiar's,Automotive,98.81,3,0,0.0,296.43,0.08,23.71,0,320.14,Apple Pay,Express,,1816,0
ORD-105784,CUST-99983,59,Male,United States,Gold,1,2024-04-02,2024-04-07,2024-04-08,Delivered,PROD-8907,Smartwatch,Samsung,Electronics,629.26,9,25,1415.84,5663.34,0.14,594.65,7.99,4850.14,Bank Transfer,Standard,1.0,2652,0
ORD-105785,CUST-54767,69,Female,Canada,Gold,0,2024-06-03,2024-06-05,2024-06-15,Delivered,PROD-2601,Car Seat Cover,Meguiar's,Automotive,97.79,1,0,0.0,97.79,0.12,11.73,12.99,122.51,Credit Card,Overnight,3.7,1397,0
ORD-105786,CUST-75882,45,Female,Japan,Platinum,1,2022-03-05,2022-03-11,2022-03-25,Delivered,PROD-4787,Headphones,Bose,Electronics,2484.17,9,25,5589.38,22357.53,0.09,1509.13,4.99,18282.27,Credit Card,Free Shipping,2.5,3133,0
ORD-105787,CUST-38130,28,Male,Australia,Silver,1,2023-04-30,2023-05-02,2023-05-14,Delivered,PROD-8732,Dress,Nike,Clothing,201.27,10,30,603.81,2012.7,0.15,211.33,12.99,1633.21,Credit Card,Standard,3.8,1063,0
ORD-105788,CUST-26701,72,Non-Binary,Canada,Silver,1,2021-05-06,2021-05-12,2021-05-15,Cancelled,PROD-8497,Tech Manual,Oxford,Books,22.11,5,0,0.0,110.55,0.06,6.63,0,117.18,Credit Card,Standard,,2610,0
ORD-105789,CUST-69990,35,Male,Australia,Silver,1,2022-07-01,2022-07-05,2022-07-16,Processing,PROD-6047,T-Shirt,Under Armour,Clothing,296.05,1,15,44.41,296.05,0.12,30.2,19.99,301.83,Cryptocurrency,In-Store Pickup,,999,0
ORD-105790,CUST-99373,68,Prefer not to say,United States,Platinum,1,2022-05-19,2022-05-19,2022-05-23,Delivered,PROD-3928,Bedsheet,Breville,Home & Kitchen,570.58,6,5,171.17,3423.48,0.12,390.28,4.99,3647.58,Cryptocurrency,Overnight,3.4,3479,0
ORD-105791,CUST-62667,63,Female,Brazil,Bronze,0,2024-02-04,2024-02-07,2024-02-17,Delivered,PROD-1151,Perfume,Braun,Beauty & Personal Care,187.34,9,0,0.0,1686.06,0.06,101.16,4.99,1792.21,Apple Pay,In-Store Pickup,4.7,4878,0
ORD-105792,CUST-44910,40,Female,Germany,Gold,1,2023-04-16,2023-04-23,2023-05-03,Shipped,PROD-4450,Vacuum Cleaner,Dyson,Home & Kitchen,324.82,5,0,0.0,1624.1,0.13,211.13,0,1835.23,Apple Pay,Express,,3234,0
ORD-105793,CUST-98594,44,Male,United Kingdom,Gold,1,2023-10-15,2023-10-17,2023-10-29,Delivered,PROD-8460,Fitness Tracker,Decathlon,Sports & Fitness,129.63,2,5,12.96,259.26,0.08,19.7,12.99,278.99,PayPal,Express,1.7,1400,0
ORD-105794,CUST-73851,29,Female,Germany,Platinum,1,2022-06-04,2022-06-11,2022-06-21,Delivered,PROD-4133,Educational Toy,Barbie,Toys & Games,174.28,1,0,0.0,174.28,0.07,12.2,7.99,194.47,Gift Card,Express,2.1,2684,0
ORD-105795,CUST-33854,73,Female,Japan,Silver,1,2023-05-02,2023-05-05,2023-05-12,Delivered,PROD-3412,Water Bottle,Puma,Sports & Fitness,240.44,3,30,216.4,721.32,0.15,75.74,0,580.66,PayPal,Standard,2.5,4298,0
ORD-105796,CUST-76777,72,Female,Germany,Silver,0,2023-06-05,2023-06-09,2023-06-22,Delivered,PROD-5868,Doll,Melissa & Doug,Toys & Games,125.75,7,0,0.0,880.25,0.1,88.03,12.99,981.27,PayPal,In-Store Pickup,2.8,1622,0
ORD-105797,CUST-93867,41,Prefer not to say,United States,Bronze,1,2024-11-16,2024-11-22,2024-12-01,Delivered,PROD-7222,Skirt,Under Armour,Clothing,87.49,9,30,236.22,787.41,0.1,55.12,0,606.31,Debit Card,Free Shipping,3.6,2804,0
ORD-105798,CUST-39109,57,Female,United States,Gold,0,2023-07-19,2023-07-21,2023-07-26,Delivered,PROD-3441,Sneakers,Nike,Clothing,295.09,6,0,0.0,1770.54,0.14,247.88,12.99,2031.41,Gift Card,Standard,2.2,4229,0
ORD-105799,CUST-14255,72,Male,Brazil,Platinum,1,2022-08-16,2022-08-21,2022-08-28,Delivered,PROD-7693,Yoga Mat,Decathlon,Sports & Fitness,131.65,7,0,0.0,921.55,0.14,129.02,12.99,1063.56,PayPal,Free Shipping,1.9,3849,0
ORD-105800,CUST-94566,75,Prefer not to say,India,Bronze,1,2023-05-28,2023-05-30,2023-06-11,Shipped,PROD-2915,Car Phone Mount,Philips,Automotive,11.03,10,5,5.51,110.3,0.06,6.29,19.99,131.07,Bank Transfer,Free Shipping,,2131,0
ORD-105801,CUST-92296,69,Female,France,Silver,0,2022-05-03,2022-05-06,2022-05-10,Delivered,PROD-4801,Headphones,Apple,Electronics,1400.89,2,5,140.09,2801.78,0.13,346.02,12.99,3020.7,Credit Card,Express,2.8,4294,0
ORD-105802,CUST-74319,25,Male,Australia,Bronze,1,2023-03-13,2023-03-16,2023-03-25,Shipped,PROD-9498,Car Seat Cover,Meguiar's,Automotive,151.55,5,0,0.0,757.75,0.11,83.35,0,841.1,Cryptocurrency,Standard,,56,0
ORD-105803,CUST-76207,75,Male,Mexico,Bronze,1,2022-05-24,2022-05-25,2022-06-01,Delivered,PROD-6941,Skirt,Nike,Clothing,228.8,1,0,0.0,228.8,0.08,18.3,4.99,252.09,Cryptocurrency,Overnight,1.2,4647,0
ORD-105804,CUST-98254,74,Female,Brazil,Bronze,1,2023-10-27,2023-10-31,2023-11-02,Delivered,PROD-2255,Tire Inflator,WeatherTech,Automotive,258.67,3,0,0.0,776.01,0.08,62.08,4.99,843.08,PayPal,Standard,3.1,2254,0
ORD-105805,CUST-94227,44,Female,Canada,Silver,1,2023-05-21,2023-05-25,2023-06-07,Delivered,PROD-1648,Running Shoes,Under Armour,Sports & Fitness,98.11,2,20,39.24,196.22,0.14,21.98,0,178.96,Debit Card,Standard,1.5,2010,0
ORD-105806,CUST-46632,36,Prefer not to say,Japan,Gold,0,2022-08-27,2022-08-30,2022-09-11,Shipped,PROD-3231,Bedsheet,Dyson,Home & Kitchen,478.08,9,0,0.0,4302.72,0.14,602.38,4.99,4910.09,Google Pay,Overnight,,4969,0
ORD-105807,CUST-41009,55,Female,Japan,Platinum,1,2022-06-22,2022-06-23,2022-06-25,Delivered,PROD-7991,Face Wash,Dove,Beauty & Personal Care,149.0,8,15,178.8,1192.0,0.1,101.32,19.99,1134.51,Gift Card,Overnight,4.6,2603,0
ORD-105808,CUST-19568,45,Female,France,Platinum,0,2021-06-13,2021-06-20,2021-07-04,Shipped,PROD-9125,Action Figure,Fisher-Price,Toys & Games,140.56,4,10,56.22,562.24,0.05,25.3,0,531.32,Credit Card,Express,,3945,0
ORD-105809,CUST-32914,40,Male,Japan,Silver,1,2023-01-01,2023-01-04,2023-01-07,Returned,PROD-1860,Coffee Maker,OXO,Home & Kitchen,182.35,4,5,36.47,729.4,0.13,90.08,4.99,788.0,Debit Card,Overnight,,725,1
ORD-105810,CUST-62001,30,Non-Binary,Brazil,Bronze,0,2024-05-15,2024-05-15,2024-05-22,Delivered,PROD-5724,Lamp,Cuisinart,Home & Kitchen,374.3,9,10,336.87,3368.7,0.07,212.23,0,3244.06,Cryptocurrency,Overnight,1.4,1860,0
ORD-105811,CUST-71435,52,Prefer not to say,Australia,Bronze,1,2024-09-13,2024-09-15,2024-09-19,Delivered,PROD-3405,Business Book,Hachette,Books,22.94,3,20,13.76,68.82,0.1,5.51,4.99,65.56,Debit Card,Express,3.7,112,0
ORD-105812,CUST-62425,63,Non-Binary,Germany,Gold,0,2024-06-27,2024-07-04,2024-07-06,Delivered,PROD-2986,Dash Cam,Armor All,Automotive,282.9,4,15,169.74,1131.6,0.05,48.09,0,1009.95,Bank Transfer,Overnight,1.3,2318,0
ORD-105813,CUST-60671,20,Male,India,Gold,0,2023-10-29,2023-10-31,2023-11-09,Shipped,PROD-1873,Car Phone Mount,Meguiar's,Automotive,207.85,7,10,145.5,1454.95,0.15,196.42,7.99,1513.86,PayPal,Free Shipping,,3748,0
ORD-105814,CUST-65368,68,Female,France,Platinum,1,2024-02-24,2024-03-02,2024-03-07,Delivered,PROD-8339,Dress,Nike,Clothing,174.44,7,10,122.11,1221.08,0.15,164.85,7.99,1271.81,Apple Pay,Overnight,2.1,2198,0
ORD-105815,CUST-91050,24,Female,Australia,Silver,1,2023-08-25,2023-09-01,2023-09-14,Processing,PROD-6346,Jeans,Reebok,Clothing,150.29,1,30,45.09,150.29,0.06,6.31,7.99,119.5,PayPal,Overnight,,2900,0
ORD-105816,CUST-63870,74,Non-Binary,United Kingdom,Platinum,0,2024-01-13,2024-01-14,2024-01-27,Delivered,PROD-5175,Biography,Scholastic,Books,11.74,10,0,0.0,117.4,0.11,12.91,12.99,143.3,Debit Card,Free Shipping,2.4,2897,0
ORD-105817,CUST-98540,60,Female,United States,Bronze,1,2023-01-08,2023-01-09,2023-01-21,Delivered,PROD-3338,Dash Cam,Philips,Automotive,64.85,3,5,9.73,194.55,0.09,16.63,12.99,214.44,Debit Card,Standard,2.7,4882,0
ORD-105818,CUST-72498,54,Male,Mexico,Silver,1,2023-12-14,2023-12-19,2023-12-31,Delivered,PROD-2189,T-Shirt,Levi's,Clothing,268.37,8,20,429.39,2146.96,0.12,206.11,0,1923.68,Apple Pay,Express,4.9,2685,0
ORD-105819,CUST-62911,49,Non-Binary,Germany,Bronze,0,2022-02-20,2022-02-25,2022-03-04,Shipped,PROD-5075,Camera,Apple,Electronics,1487.65,9,25,3347.21,13388.85,0.06,602.5,0,10644.14,PayPal,Overnight,,1227,0
ORD-105820,CUST-43212,50,Prefer not to say,United States,Silver,0,2023-01-23,2023-01-24,2023-01-26,Shipped,PROD-4588,Cookware Set,Dyson,Home & Kitchen,445.16,1,10,44.52,445.16,0.07,28.04,7.99,436.67,Debit Card,Overnight,,2046,0
ORD-105821,CUST-15329,58,Male,France,Silver,1,2022-06-22,2022-06-25,2022-07-04,Shipped,PROD-2164,Yoga Mat,Garmin,Sports & Fitness,186.16,10,0,0.0,1861.6,0.11,204.78,4.99,2071.37,Credit Card,Free Shipping,,759,0
ORD-105822,CUST-12739,32,Female,Mexico,Gold,0,2024-12-29,2025-01-04,2025-01-08,Delivered,PROD-8710,Dumbbells,Wilson,Sports & Fitness,238.08,6,0,0.0,1428.48,0.07,99.99,7.99,1536.46,Bank Transfer,In-Store Pickup,2.2,3200,0
ORD-105823,CUST-44154,31,Non-Binary,Canada,Bronze,1,2023-11-30,2023-12-04,2023-12-08,Delivered,PROD-3725,Lip Balm,Braun,Beauty & Personal Care,27.28,4,0,0.0,109.12,0.13,14.19,7.99,131.3,PayPal,In-Store Pickup,2.6,437,0
ORD-105824,CUST-65278,29,Prefer not to say,United States,Silver,1,2024-08-02,2024-08-07,2024-08-19,Cancelled,PROD-4318,Boots,Puma,Clothing,57.24,9,20,103.03,515.16,0.11,45.33,0,457.46,Apple Pay,Express,,494,0
ORD-105825,CUST-23398,21,Non-Binary,Germany,Gold,1,2023-06-08,2023-06-08,2023-06-12,Delivered,PROD-3832,Doll,Mattel,Toys & Games,181.35,6,10,108.81,1088.1,0.14,137.1,12.99,1129.38,Credit Card,Express,1.4,2132,0
ORD-105826,CUST-53548,38,Male,Australia,Platinum,1,2021-03-10,2021-03-17,2021-03-23,Processing,PROD-9858,Cookbook,Random House,Books,45.56,7,5,15.95,318.92,0.14,42.42,12.99,358.38,Cryptocurrency,Free Shipping,,1220,0
ORD-105827,CUST-39645,58,Female,United Kingdom,Gold,0,2022-07-18,2022-07-22,2022-07-25,Shipped,PROD-1889,Face Serum,Olay,Beauty & Personal Care,52.95,7,20,74.13,370.65,0.08,23.72,12.99,333.23,Bank Transfer,Overnight,,3474,0
ORD-105828,CUST-42376,73,Female,United Kingdom,Bronze,1,2023-07-02,2023-07-02,2023-07-05,Delivered,PROD-1132,Dumbbells,Wilson,Sports & Fitness,273.98,8,0,0.0,2191.84,0.06,131.51,19.99,2343.34,Bank Transfer,Express,4.5,1567,0
ORD-105829,CUST-62240,49,Non-Binary,Mexico,Silver,0,2021-02-09,2021-02-15,2021-02-28,Shipped,PROD-4403,Tire Inflator,Blackvue,Automotive,145.18,3,0,0.0,435.54,0.11,47.91,12.99,496.44,Apple Pay,In-Store Pickup,,365,0
ORD-105830,CUST-26625,74,Male,Australia,Gold,1,2024-08-20,2024-08-22,2024-08-30,Delivered,PROD-1654,Cookware Set,Philips,Home & Kitchen,409.22,4,30,491.06,1636.88,0.14,160.41,12.99,1319.22,Google Pay,In-Store Pickup,3.4,4105,0
ORD-105831,CUST-56788,28,Female,Canada,Gold,0,2022-12-23,2022-12-23,2022-12-26,Processing,PROD-2962,Shampoo,Olay,Beauty & Personal Care,181.82,5,25,227.27,909.1,0.1,68.18,0,750.01,Google Pay,Express,,1814,0
ORD-105832,CUST-59875,24,Non-Binary,Brazil,Silver,1,2022-04-26,2022-04-30,2022-05-08,Returned,PROD-9323,Mouse,HP,Electronics,1896.11,9,15,2559.75,17064.99,0.1,1450.52,4.99,15960.75,Google Pay,In-Store Pickup,,4568,1
ORD-105833,CUST-72731,71,Prefer not to say,Canada,Silver,0,2023-10-19,2023-10-25,2023-10-30,Shipped,PROD-1125,History Book,Wiley,Books,17.26,7,15,18.12,120.82,0.15,15.4,0,118.1,Apple Pay,In-Store Pickup,,4796,0
ORD-105834,CUST-55301,45,Female,United States,Gold,1,2022-06-24,2022-06-25,2022-06-27,Delivered,PROD-4332,Gym Gloves,Fitbit,Sports & Fitness,334.82,5,15,251.12,1674.1,0.12,170.76,0,1593.74,Google Pay,Standard,3.4,3998,0
ORD-105835,CUST-23543,20,Non-Binary,Canada,Silver,1,2024-05-11,2024-05-15,2024-05-21,Delivered,PROD-6964,Skirt,Zara,Clothing,175.06,8,5,70.02,1400.48,0.05,66.52,0,1396.98,Debit Card,Free Shipping,4.9,1975,0
ORD-105836,CUST-87678,20,Prefer not to say,United Kingdom,Silver,1,2021-08-04,2021-08-11,2021-08-19,Cancelled,PROD-5398,Tech Manual,Hachette,Books,6.41,1,30,1.92,6.41,0.14,0.63,0,5.12,Cryptocurrency,Overnight,,2863,0
ORD-105837,CUST-42056,68,Male,Canada,Platinum,0,2022-02-27,2022-02-27,2022-03-01,Delivered,PROD-3223,Lamp,Ninja,Home & Kitchen,63.9,8,15,76.68,511.2,0.13,56.49,0,491.01,Google Pay,Overnight,3.1,2191,0
ORD-105838,CUST-74522,30,Prefer not to say,Brazil,Silver,1,2022-02-06,2022-02-11,2022-02-16,Delivered,PROD-1280,Puzzle,Melissa & Doug,Toys & Games,219.42,8,5,87.77,1755.36,0.08,133.41,0,1801.0,Bank Transfer,Overnight,4.1,2099,0
ORD-105839,CUST-14837,57,Non-Binary,United States,Bronze,0,2022-12-05,2022-12-11,2022-12-23,Delivered,PROD-3744,Educational Toy,Nerf,Toys & Games,161.66,5,15,121.25,808.3,0.14,96.19,19.99,803.23,Credit Card,Free Shipping,2.1,2498,0
ORD-105840,CUST-79417,58,Non-Binary,France,Platinum,1,2022-01-28,2022-01-30,2022-02-08,Delivered,PROD-3466,Cookware Set,Whirlpool,Home & Kitchen,216.02,7,10,151.21,1512.14,0.14,190.53,0,1551.46,PayPal,In-Store Pickup,1.0,3402,0
ORD-105841,CUST-26789,46,Female,Germany,Bronze,0,2021-06-25,2021-07-01,2021-07-07,Delivered,PROD-6351,Foam Roller,Wilson,Sports & Fitness,377.84,4,10,151.14,1511.36,0.1,136.02,12.99,1509.23,Bank Transfer,Standard,3.1,3772,0
ORD-105842,CUST-65155,74,Non-Binary,United States,Gold,1,2024-06-29,2024-07-02,2024-07-14,Shipped,PROD-5784,Action Figure,Playmobil,Toys & Games,240.82,1,30,72.25,240.82,0.07,11.8,4.99,185.36,Cryptocurrency,Express,,2236,0
ORD-105843,CUST-52290,33,Female,Canada,Platinum,1,2021-11-11,2021-11-17,2021-12-01,Delivered,PROD-8670,Electric Shaver,Olay,Beauty & Personal Care,17.04,1,15,2.56,17.04,0.05,0.72,12.99,28.19,Cryptocurrency,Free Shipping,1.9,4974,0
ORD-105844,CUST-46651,24,Female,France,Platinum,1,2024-11-15,2024-11-16,2024-11-19,Delivered,PROD-1141,Puzzle,Playmobil,Toys & Games,160.02,2,30,96.01,320.04,0.1,22.4,0,246.43,Cryptocurrency,In-Store Pickup,4.7,3375,0
ORD-105845,CUST-58628,62,Male,Canada,Silver,0,2021-01-19,2021-01-22,2021-02-04,Delivered,PROD-5480,Monitor,LG,Electronics,2050.35,6,15,1845.31,12302.1,0.1,1045.68,4.99,11507.46,Gift Card,Standard,2.2,4683,0
ORD-105846,CUST-51393,25,Non-Binary,United Kingdom,Gold,1,2021-08-22,2021-08-28,2021-09-09,Delivered,PROD-5047,Shampoo,Philips,Beauty & Personal Care,34.34,3,25,25.76,103.02,0.06,4.64,4.99,86.89,Google Pay,Free Shipping,4.8,4016,0
ORD-105847,CUST-95799,74,Prefer not to say,France,Silver,1,2021-10-23,2021-10-24,2021-10-30,Returned,PROD-5982,Resistance Bands,Adidas,Sports & Fitness,391.08,4,0,0.0,1564.32,0.15,234.65,0,1798.97,Debit Card,Express,,937,1
