employee_id,age,gender,marital_status,country,education_level,years_of_experience,department,job_title,employment_type,remote_work,hire_date,tenure_years,base_salary,bonus_percent,bonus_amount,total_compensation,performance_rating,job_satisfaction_score,engagement_score,work_life_balance_score,manager_rating,overtime,trainings_completed,promotions_received,absences_days,attrition,attrition_reason
EMP-106500,37,Non-Binary,Married,Germany,PhD,15,Legal,Legal Counsel,Full-Time,Yes,2019-12-24,5.0,145756.63,5,7287.83,153044.46,Meets Expectations,3.3,4.1,2.4,4.2,No,1,4,7,Yes,Retired
EMP-106501,23,Prefer not to say,Widowed,Singapore,Bachelor's Degree,1,Customer Support,Support Agent,Full-Time,No,2022-02-22,2.9,164033.61,15,24605.04,188638.65,Meets Expectations,4.8,2.1,4.2,4.6,No,1,4,20,No,Still Employed
EMP-106502,31,Prefer not to say,Divorced,Singapore,Bachelor's Degree,4,Marketing,Marketing Analyst,Part-Time,Hybrid,2019-09-30,5.3,49339.2,25,12334.8,61674.0,Meets Expectations,2.4,3.5,1.5,4.4,Yes,7,3,9,No,Still Employed
EMP-106503,43,Non-Binary,Divorced,United Kingdom,Associate Degree,13,Customer Support,Customer Success,Full-Time,Hybrid,2017-03-03,7.8,101628.49,0,0.0,101628.49,Needs Improvement,3.1,4.4,4.5,4.8,Yes,9,2,15,No,Still Employed
EMP-106504,62,Non-Binary,Single,Canada,Bachelor's Degree,14,Data Science,ML Engineer,Contract,Hybrid,2015-05-18,9.6,58767.73,15,8815.16,67582.89,Exceeds Expectations,2.3,1.2,2.0,2.1,No,6,4,26,No,Still Employed
EMP-106505,35,Male,Married,Singapore,Bachelor's Degree,10,Sales,Sales Manager,Part-Time,Hybrid,2013-03-02,11.8,72451.27,5,3622.56,76073.83,Needs Improvement,2.5,3.0,2.7,2.6,Yes,6,5,18,No,Still Employed
EMP-106506,50,Female,Widowed,Australia,Associate Degree,6,Operations,Operations Analyst,Full-Time,Hybrid,2023-03-04,1.8,75547.78,5,3777.39,79325.17,Exceeds Expectations,4.7,1.9,2.0,4.8,Yes,4,0,8,No,Still Employed
EMP-106507,35,Prefer not to say,Married,United Kingdom,Master's Degree,2,Legal,Paralegal,Part-Time,No,2011-12-01,13.1,101624.26,25,25406.06,127030.32,Outstanding,1.6,1.7,4.5,1.4,Yes,10,3,23,No,Still Employed
EMP-106508,55,Non-Binary,Single,France,Bachelor's Degree,17,Finance,Controller,Contract,Yes,2023-01-04,2.0,66194.43,25,16548.61,82743.04,Exceeds Expectations,4.4,3.9,1.3,4.5,No,5,1,22,No,Still Employed
EMP-106509,57,Prefer not to say,Divorced,United Kingdom,High School,30,Product,Product Analyst,Full-Time,Hybrid,2011-09-17,13.3,68282.49,5,3414.12,71696.61,Meets Expectations,2.9,3.1,1.8,3.4,Yes,4,2,24,No,Still Employed
EMP-106510,31,Female,Married,UAE,High School,0,HR,HRBP,Full-Time,No,2021-01-26,3.9,52841.97,15,7926.3,60768.27,Exceeds Expectations,1.6,2.1,1.7,4.6,No,8,3,22,No,Still Employed
EMP-106511,58,Male,Married,Australia,Bachelor's Degree,9,Sales,Sales Representative,Full-Time,Yes,2019-10-12,5.2,34153.94,5,1707.7,35861.64,Meets Expectations,1.2,4.2,3.7,1.2,Yes,6,1,19,No,Still Employed
EMP-106512,26,Non-Binary,Divorced,Brazil,PhD,2,Sales,Sales Representative,Full-Time,Yes,2020-08-12,4.4,121949.37,15,18292.41,140241.78,Meets Expectations,4.0,2.5,1.8,4.3,No,6,0,22,No,Still Employed
EMP-106513,37,Male,Divorced,Canada,Bachelor's Degree,3,Operations,COO,Full-Time,Yes,2023-03-24,1.8,92019.15,15,13802.87,105822.02,Outstanding,3.4,2.6,1.1,2.1,Yes,5,1,13,No,Still Employed
EMP-106514,58,Female,Married,Canada,High School,26,Marketing,Marketing Analyst,Contract,No,2013-06-14,11.6,106552.15,15,15982.82,122534.97,Meets Expectations,2.9,4.9,4.1,2.5,Yes,5,4,25,No,Still Employed
EMP-106515,43,Non-Binary,Divorced,Germany,Master's Degree,12,Operations,Supply Chain Manager,Full-Time,No,2017-03-25,7.8,163837.7,25,40959.43,204797.13,Exceeds Expectations,1.6,3.5,1.7,3.5,No,5,5,23,No,Still Employed
EMP-106516,27,Prefer not to say,Divorced,Brazil,Associate Degree,4,Finance,CFO,Full-Time,Yes,2012-09-01,12.3,110426.77,25,27606.69,138033.46,Meets Expectations,2.2,1.4,2.3,3.7,Yes,8,4,23,No,Still Employed
EMP-106517,34,Male,Widowed,Singapore,PhD,3,Marketing,Brand Manager,Full-Time,No,2020-12-08,4.1,134947.71,15,20242.16,155189.87,Exceeds Expectations,1.5,4.9,3.5,4.0,Yes,9,1,27,No,Still Employed
EMP-106518,30,Male,Single,United Kingdom,High School,6,Operations,COO,Contract,Yes,2022-09-02,2.3,102517.94,20,20503.59,123021.53,Exceeds Expectations,1.2,1.8,5.0,2.2,No,1,0,2,Yes,Laid Off
EMP-106519,50,Female,Widowed,Germany,Associate Degree,24,Customer Support,Customer Success,Full-Time,No,2013-01-24,11.9,130625.66,5,6531.28,137156.94,Needs Improvement,3.8,2.1,2.5,2.3,Yes,4,1,25,No,Still Employed
EMP-106520,33,Female,Married,Brazil,High School,8,Marketing,Brand Manager,Full-Time,No,2012-05-27,12.6,32270.18,0,0.0,32270.18,Exceeds Expectations,3.4,1.2,1.2,3.5,No,2,2,6,No,Still Employed
EMP-106521,51,Prefer not to say,Single,Germany,Bachelor's Degree,21,Engineering,QA Engineer,Remote,Hybrid,2018-09-25,6.3,31334.2,10,3133.42,34467.62,Exceeds Expectations,1.3,1.2,2.3,3.5,No,5,5,24,Yes,Laid Off
EMP-106522,31,Non-Binary,Divorced,India,Associate Degree,4,Data Science,Data Analyst,Full-Time,No,2015-03-16,9.8,86508.15,25,21627.04,108135.19,Meets Expectations,1.8,3.1,3.7,3.4,Yes,0,3,7,No,Still Employed
EMP-106523,34,Non-Binary,Widowed,India,PhD,1,Engineering,Software Engineer,Full-Time,No,2020-08-02,4.4,49862.04,25,12465.51,62327.55,Meets Expectations,3.2,4.9,1.1,3.8,No,4,5,27,Yes,Retired
EMP-106524,61,Non-Binary,Married,Brazil,Associate Degree,29,Customer Support,Team Lead,Full-Time,Hybrid,2010-07-08,14.5,31248.81,10,3124.88,34373.69,Exceeds Expectations,2.3,4.3,1.3,1.5,Yes,3,3,18,No,Still Employed
EMP-106525,35,Prefer not to say,Married,France,Associate Degree,13,Operations,Logistics Coordinator,Full-Time,Yes,2022-11-06,2.2,149762.54,25,37440.64,187203.18,Meets Expectations,3.3,1.6,3.2,1.9,Yes,6,5,28,No,Still Employed
EMP-106526,36,Non-Binary,Married,United Kingdom,Bachelor's Degree,7,Legal,Legal Counsel,Full-Time,Hybrid,2012-08-07,12.4,37264.78,5,1863.24,39128.02,Meets Expectations,2.1,4.0,3.3,3.4,No,3,4,6,No,Still Employed
EMP-106527,53,Male,Married,Brazil,Associate Degree,1,Sales,Sales Representative,Full-Time,No,2019-09-01,5.3,109469.85,15,16420.48,125890.33,Meets Expectations,3.3,1.3,1.6,3.5,No,2,5,25,No,Still Employed
EMP-106528,38,Female,Widowed,Singapore,Associate Degree,5,Operations,Logistics Coordinator,Full-Time,Hybrid,2011-09-18,13.3,162231.11,5,8111.56,170342.67,Meets Expectations,1.9,3.1,3.7,3.0,Yes,1,1,8,No,Still Employed
EMP-106529,41,Non-Binary,Single,United States,Associate Degree,15,Data Science,Data Scientist,Full-Time,No,2018-06-24,6.5,59818.77,0,0.0,59818.77,Meets Expectations,2.5,2.5,3.3,3.1,Yes,9,4,26,No,Still Employed
EMP-106530,60,Prefer not to say,Divorced,Australia,Master's Degree,30,Engineering,DevOps Engineer,Full-Time,No,2014-01-22,10.9,127264.12,25,31816.03,159080.15,Outstanding,2.7,3.2,5.0,1.4,Yes,8,0,25,No,Still Employed
EMP-106531,29,Male,Married,India,PhD,7,Engineering,Senior Engineer,Part-Time,No,2021-11-23,3.1,48910.35,0,0.0,48910.35,Outstanding,3.3,2.8,4.2,1.5,No,8,2,5,No,Still Employed
EMP-106532,50,Non-Binary,Single,United Kingdom,Bachelor's Degree,4,Customer Support,Technical Support,Remote,Yes,2015-07-23,9.4,138630.52,15,20794.58,159425.1,Outstanding,4.2,1.9,2.5,3.7,Yes,4,4,25,No,Still Employed
EMP-106533,48,Non-Binary,Single,France,Bachelor's Degree,1,Engineering,Senior Engineer,Full-Time,No,2017-03-22,7.8,168401.42,10,16840.14,185241.56,Exceeds Expectations,1.1,4.3,4.0,4.6,No,1,2,27,No,Still Employed
EMP-106534,45,Prefer not to say,Single,France,Associate Degree,1,Operations,Supply Chain Manager,Remote,No,2017-04-30,7.7,139329.49,5,6966.47,146295.96,Meets Expectations,1.6,1.6,3.5,2.5,No,5,1,2,No,Still Employed
EMP-106535,53,Female,Widowed,United States,Master's Degree,21,Engineering,Tech Lead,Part-Time,No,2019-10-23,5.2,119294.07,0,0.0,119294.07,Exceeds Expectations,3.9,3.2,4.7,2.0,No,4,0,27,No,Still Employed
EMP-106536,25,Non-Binary,Divorced,United States,Bachelor's Degree,3,Marketing,Content Strategist,Full-Time,No,2024-03-30,0.8,122306.47,5,6115.32,128421.79,Meets Expectations,4.3,2.2,2.4,1.9,No,1,4,11,Yes,Retired
EMP-106537,46,Male,Divorced,United Kingdom,PhD,15,Customer Support,Support Manager,Part-Time,No,2014-06-23,10.5,45203.89,5,2260.19,47464.08,Meets Expectations,2.2,1.6,1.9,3.3,Yes,9,3,11,No,Still Employed
EMP-106538,50,Male,Widowed,India,Master's Degree,13,Customer Support,Support Agent,Full-Time,Hybrid,2020-11-07,4.2,57930.16,10,5793.02,63723.18,Exceeds Expectations,1.9,2.5,3.4,4.6,No,7,0,8,No,Still Employed
EMP-106539,24,Prefer not to say,Widowed,Germany,Master's Degree,0,Product,UX Designer,Part-Time,Yes,2023-05-06,1.7,137652.01,15,20647.8,158299.81,Needs Improvement,2.0,2.3,2.6,2.8,No,3,5,15,No,Still Employed
EMP-106540,40,Female,Single,India,High School,8,Finance,Budget Analyst,Full-Time,Hybrid,2015-08-02,9.4,75690.09,25,18922.52,94612.61,Outstanding,3.5,3.5,1.4,4.2,No,3,4,20,No,Still Employed
EMP-106541,54,Male,Married,UAE,Associate Degree,27,Product,Product Analyst,Full-Time,No,2024-01-29,0.9,105336.52,25,26334.13,131670.65,Exceeds Expectations,3.5,1.6,2.1,2.9,No,7,0,17,No,Still Employed
EMP-106542,62,Non-Binary,Divorced,Australia,High School,12,Marketing,Brand Manager,Contract,Yes,2017-10-28,7.2,32702.14,15,4905.32,37607.46,Meets Expectations,1.3,4.8,2.7,4.0,No,10,4,22,No,Still Employed
EMP-106543,50,Prefer not to say,Single,United Kingdom,Bachelor's Degree,17,HR,HR Coordinator,Full-Time,Yes,2010-09-25,14.3,106782.85,15,16017.43,122800.28,Outstanding,2.3,3.5,1.6,3.0,Yes,7,2,22,No,Still Employed
EMP-106544,61,Prefer not to say,Married,India,Master's Degree,4,HR,HR Manager,Part-Time,Yes,2023-11-29,1.1,137248.69,0,0.0,137248.69,Exceeds Expectations,4.1,2.6,5.0,4.8,No,9,4,4,No,Still Employed
EMP-106545,36,Non-Binary,Married,UAE,Associate Degree,4,Product,Head of Product,Contract,No,2012-11-08,12.2,95553.7,0,0.0,95553.7,Meets Expectations,1.6,2.4,1.5,2.2,No,9,0,21,No,Still Employed
EMP-106546,22,Female,Married,United Kingdom,PhD,0,Finance,Financial Analyst,Full-Time,Hybrid,2012-06-04,12.6,126555.75,5,6327.79,132883.54,Meets Expectations,2.6,4.1,3.6,3.4,Yes,1,2,30,No,Still Employed
EMP-106547,31,Prefer not to say,Single,Germany,High School,6,Customer Support,Team Lead,Full-Time,Hybrid,2021-07-25,3.4,125837.72,0,0.0,125837.72,Outstanding,2.0,3.2,2.4,3.9,Yes,4,3,14,No,Still Employed
EMP-106548,44,Female,Single,United States,High School,17,Marketing,Marketing Analyst,Full-Time,Yes,2016-10-29,8.2,54867.53,0,0.0,54867.53,Exceeds Expectations,2.0,2.6,4.5,3.3,No,6,0,1,No,Still Employed
EMP-106549,23,Female,Single,Germany,PhD,0,Finance,Controller,Full-Time,No,2014-06-10,10.6,30868.86,15,4630.33,35499.19,Exceeds Expectations,1.1,2.7,2.2,1.2,Yes,9,4,29,No,Still Employed
EMP-106550,38,Prefer not to say,Widowed,Singapore,PhD,9,Operations,Logistics Coordinator,Full-Time,No,2023-12-26,1.0,128029.14,20,25605.83,153634.97,Exceeds Expectations,2.4,2.1,1.1,3.3,No,2,3,0,No,Still Employed
EMP-106551,26,Non-Binary,Widowed,UAE,PhD,2,Finance,Accountant,Full-Time,No,2016-01-24,8.9,164018.03,25,41004.51,205022.54,Meets Expectations,1.0,2.7,4.5,4.4,Yes,3,4,16,No,Still Employed
EMP-106552,49,Female,Married,UAE,Master's Degree,8,Data Science,BI Developer,Part-Time,Hybrid,2015-06-04,9.6,32197.38,0,0.0,32197.38,Meets Expectations,4.3,3.7,4.4,4.9,Yes,4,4,12,No,Still Employed
EMP-106553,31,Male,Married,Germany,Master's Degree,7,Operations,COO,Full-Time,No,2016-02-27,8.8,171643.76,5,8582.19,180225.95,Outstanding,3.3,3.6,2.9,2.9,Yes,3,2,29,No,Still Employed
EMP-106554,43,Non-Binary,Divorced,Canada,PhD,18,Product,Head of Product,Contract,No,2012-10-25,12.2,175282.92,0,0.0,175282.92,Outstanding,2.9,3.6,4.7,2.0,No,10,0,20,No,Still Employed
EMP-106555,42,Male,Divorced,India,Master's Degree,10,Operations,Supply Chain Manager,Full-Time,No,2018-06-19,6.5,153568.06,0,0.0,153568.06,Exceeds Expectations,2.5,1.0,4.0,1.5,Yes,9,4,7,No,Still Employed
EMP-106556,36,Male,Widowed,Australia,PhD,6,Engineering,Software Engineer,Remote,No,2016-01-17,9.0,158247.67,10,15824.77,174072.44,Exceeds Expectations,2.4,2.2,3.4,3.9,No,9,2,23,No,Still Employed
EMP-106557,58,Prefer not to say,Married,Australia,PhD,6,Operations,Supply Chain Manager,Full-Time,Hybrid,2015-02-14,9.9,156337.1,0,0.0,156337.1,Meets Expectations,4.4,2.8,2.7,4.6,Yes,5,1,28,No,Still Employed
EMP-106558,22,Female,Married,Australia,PhD,0,Operations,Logistics Coordinator,Contract,Hybrid,2014-01-09,11.0,74866.24,20,14973.25,89839.49,Meets Expectations,3.2,3.3,3.5,4.2,No,2,1,18,No,Still Employed
EMP-106559,49,Female,Single,India,Bachelor's Degree,19,Engineering,Senior Engineer,Full-Time,No,2023-01-04,2.0,57962.57,15,8694.39,66656.96,Exceeds Expectations,2.0,2.2,2.9,4.2,Yes,4,0,24,No,Still Employed
EMP-106560,61,Prefer not to say,Divorced,France,Bachelor's Degree,25,Operations,Supply Chain Manager,Contract,No,2023-02-07,1.9,103618.76,0,0.0,103618.76,Meets Expectations,1.1,2.0,4.6,4.2,No,3,5,0,No,Still Employed
EMP-106561,38,Female,Divorced,United Kingdom,High School,10,Marketing,Content Strategist,Full-Time,No,2013-02-15,11.9,158817.07,5,7940.85,166757.92,Outstanding,1.4,1.7,1.3,2.4,Yes,5,1,29,No,Still Employed
EMP-106562,25,Male,Married,France,PhD,1,Customer Support,Technical Support,Full-Time,Hybrid,2016-09-20,8.3,35450.84,20,7090.17,42541.01,Needs Improvement,4.4,4.5,2.9,4.7,Yes,2,4,23,No,Still Employed
EMP-106563,52,Male,Widowed,United States,Associate Degree,14,Engineering,Senior Engineer,Part-Time,No,2019-01-26,5.9,66669.73,25,16667.43,83337.16,Meets Expectations,3.3,1.2,3.6,3.5,No,5,0,26,No,Still Employed
EMP-106564,36,Female,Married,UAE,Master's Degree,11,Engineering,QA Engineer,Full-Time,No,2016-01-01,9.0,62967.13,15,9445.07,72412.2,Meets Expectations,2.0,2.3,2.6,4.4,No,1,0,6,No,Still Employed
EMP-106565,61,Female,Divorced,India,Bachelor's Degree,30,Engineering,Software Engineer,Contract,Hybrid,2011-07-29,13.4,53257.86,5,2662.89,55920.75,Needs Improvement,4.9,4.9,2.9,2.0,Yes,5,2,26,No,Still Employed
EMP-106566,35,Male,Divorced,Singapore,Bachelor's Degree,7,Sales,Account Executive,Full-Time,Yes,2019-06-06,5.6,82276.12,0,0.0,82276.12,Exceeds Expectations,3.5,2.8,2.3,4.3,No,8,5,14,No,Still Employed
EMP-106567,47,Male,Married,UAE,Master's Degree,19,Finance,Accountant,Full-Time,No,2022-09-13,2.3,94826.86,10,9482.69,104309.55,Meets Expectations,1.4,3.4,5.0,3.4,Yes,2,3,15,Yes,Terminated
EMP-106568,61,Non-Binary,Widowed,Singapore,Bachelor's Degree,7,Data Science,BI Developer,Full-Time,Hybrid,2022-09-28,2.3,52773.38,10,5277.34,58050.72,Needs Improvement,1.6,3.4,2.1,3.6,No,8,4,30,No,Still Employed
EMP-106569,30,Female,Widowed,United Kingdom,Associate Degree,6,Legal,Legal Counsel,Full-Time,Hybrid,2016-03-05,8.8,73591.75,20,14718.35,88310.1,Needs Improvement,3.3,4.0,2.1,3.1,No,5,4,6,No,Still Employed
EMP-106570,48,Male,Single,United Kingdom,Associate Degree,16,HR,HR Coordinator,Part-Time,No,2013-11-08,11.2,49878.95,10,4987.9,54866.85,Meets Expectations,5.0,4.8,5.0,3.5,Yes,5,1,21,No,Still Employed
EMP-106571,55,Non-Binary,Single,Brazil,PhD,29,Data Science,BI Developer,Full-Time,No,2015-05-22,9.6,36722.24,15,5508.34,42230.58,Exceeds Expectations,4.4,3.8,1.3,2.1,Yes,7,5,14,No,Still Employed
EMP-106572,39,Non-Binary,Widowed,Germany,PhD,17,HR,Recruiter,Full-Time,No,2015-08-22,9.4,61612.63,25,15403.16,77015.79,Needs Improvement,3.3,1.8,2.5,3.1,No,8,1,1,No,Still Employed
EMP-106573,44,Non-Binary,Widowed,France,Master's Degree,3,Customer Support,Customer Success,Full-Time,Yes,2015-06-23,9.5,120841.5,5,6042.07,126883.57,Meets Expectations,3.9,1.8,3.2,3.1,Yes,10,0,9,No,Still Employed
EMP-106574,40,Female,Widowed,Germany,Bachelor's Degree,14,HR,Recruiter,Full-Time,Yes,2019-06-13,5.6,90482.1,20,18096.42,108578.52,Exceeds Expectations,2.3,3.8,2.6,1.1,Yes,1,5,24,No,Still Employed
EMP-106575,57,Male,Married,Singapore,Associate Degree,24,Engineering,Senior Engineer,Full-Time,No,2013-02-25,11.9,36140.83,5,1807.04,37947.87,Outstanding,2.3,1.9,1.6,1.5,No,9,5,20,No,Still Employed
EMP-106576,34,Prefer not to say,Widowed,United States,Master's Degree,3,Customer Support,Customer Success,Full-Time,Yes,2011-06-20,13.5,130298.16,15,19544.72,149842.88,Exceeds Expectations,1.2,4.3,2.1,4.8,No,2,1,0,No,Still Employed
EMP-106577,52,Female,Widowed,France,Master's Degree,23,Engineering,Software Engineer,Full-Time,Hybrid,2012-08-26,12.4,146930.88,0,0.0,146930.88,Outstanding,1.4,2.7,1.6,2.0,Yes,4,2,2,No,Still Employed
EMP-106578,35,Non-Binary,Widowed,Brazil,High School,9,HR,HR Manager,Full-Time,Yes,2013-08-27,11.4,90789.32,15,13618.4,104407.72,Meets Expectations,3.7,3.6,3.8,3.3,No,8,0,20,No,Still Employed
EMP-106579,31,Non-Binary,Widowed,United States,Associate Degree,2,Sales,Sales Representative,Full-Time,No,2010-09-12,14.3,112097.15,10,11209.72,123306.87,Outstanding,1.4,3.0,3.2,4.7,No,1,5,4,No,Still Employed
EMP-106580,34,Female,Divorced,Singapore,PhD,11,Operations,Logistics Coordinator,Full-Time,Hybrid,2019-01-06,6.0,133304.3,15,19995.64,153299.94,Meets Expectations,3.2,4.9,2.9,4.2,No,5,3,9,No,Still Employed
EMP-106581,51,Prefer not to say,Married,France,PhD,23,Engineering,Tech Lead,Full-Time,Hybrid,2020-10-04,4.2,131799.38,20,26359.88,158159.26,Exceeds Expectations,2.9,3.3,2.9,4.9,Yes,8,0,26,No,Still Employed
EMP-106582,37,Non-Binary,Divorced,Singapore,Associate Degree,1,Operations,Logistics Coordinator,Full-Time,Hybrid,2012-09-13,12.3,37867.98,10,3786.8,41654.78,Meets Expectations,4.0,2.5,4.4,3.6,No,0,5,0,No,Still Employed
EMP-106583,32,Male,Divorced,France,Master's Degree,7,Finance,Financial Analyst,Remote,Hybrid,2021-08-15,3.4,142210.74,20,28442.15,170652.89,Meets Expectations,3.8,4.1,3.6,3.3,Yes,3,2,24,No,Still Employed
EMP-106584,54,Non-Binary,Single,Australia,Associate Degree,17,Data Science,AI Researcher,Full-Time,No,2023-07-05,1.5,109598.09,15,16439.71,126037.8,Meets Expectations,4.5,1.7,3.3,3.7,Yes,10,5,24,No,Still Employed
EMP-106585,24,Female,Widowed,Australia,Bachelor's Degree,2,Sales,BDR,Part-Time,Hybrid,2014-03-20,10.8,67005.94,5,3350.3,70356.24,Meets Expectations,2.7,2.7,4.9,4.1,Yes,8,1,13,Yes,Retired
EMP-106586,41,Prefer not to say,Married,Germany,Bachelor's Degree,12,Operations,Process Analyst,Full-Time,Hybrid,2016-12-02,8.1,43364.2,0,0.0,43364.2,Exceeds Expectations,4.8,4.3,2.7,4.0,Yes,9,3,1,Yes,Resigned
EMP-106587,56,Non-Binary,Divorced,Germany,Associate Degree,29,HR,HRBP,Part-Time,Yes,2010-12-30,14.0,65668.97,20,13133.79,78802.76,Exceeds Expectations,1.3,1.4,4.5,3.9,No,7,3,13,Yes,Retired
EMP-106588,41,Male,Married,France,High School,0,Engineering,Tech Lead,Full-Time,Hybrid,2017-01-06,8.0,167326.47,20,33465.29,200791.76,Exceeds Expectations,3.5,1.0,1.4,1.7,Yes,7,3,30,No,Still Employed
EMP-106589,31,Non-Binary,Married,Australia,Associate Degree,0,Marketing,Content Strategist,Full-Time,Yes,2016-07-03,8.5,60905.58,15,9135.84,70041.42,Exceeds Expectations,2.7,1.1,3.9,2.7,Yes,7,0,0,No,Still Employed
EMP-106590,28,Male,Divorced,France,Associate Degree,5,Operations,Supply Chain Manager,Full-Time,No,2011-10-26,13.2,81347.41,0,0.0,81347.41,Meets Expectations,2.5,1.9,1.9,4.5,Yes,3,3,24,No,Still Employed
EMP-106591,56,Male,Widowed,United States,High School,24,Legal,Paralegal,Remote,No,2024-01-29,0.9,79056.86,0,0.0,79056.86,Exceeds Expectations,2.6,4.5,2.7,4.3,No,9,3,13,No,Still Employed
EMP-106592,50,Female,Single,Brazil,PhD,8,Sales,VP of Sales,Full-Time,Hybrid,2017-11-23,7.1,135157.4,5,6757.87,141915.27,Outstanding,3.1,3.4,3.7,4.2,No,8,5,7,No,Still Employed
EMP-106593,28,Prefer not to say,Married,United States,Associate Degree,2,Sales,BDR,Contract,No,2021-06-07,3.6,34581.38,25,8645.34,43226.72,Meets Expectations,3.5,3.7,2.6,4.5,No,0,4,17,No,Still Employed
EMP-106594,23,Prefer not to say,Widowed,France,High School,0,Customer Support,Technical Support,Full-Time,Hybrid,2024-05-25,0.6,130195.05,10,13019.5,143214.55,Meets Expectations,2.5,1.1,4.6,2.2,No,9,4,23,No,Still Employed
EMP-106595,36,Non-Binary,Single,Germany,High School,11,Finance,Accountant,Contract,No,2023-09-17,1.3,89045.52,10,8904.55,97950.07,Exceeds Expectations,1.5,3.9,3.7,1.5,Yes,3,5,10,No,Still Employed
EMP-106596,57,Non-Binary,Married,Brazil,Associate Degree,21,Customer Support,Support Agent,Full-Time,No,2020-02-08,4.9,62504.26,5,3125.21,65629.47,Meets Expectations,4.0,2.6,2.8,3.0,No,9,5,7,No,Still Employed
EMP-106597,30,Prefer not to say,Widowed,Canada,Bachelor's Degree,4,Legal,Attorney,Full-Time,Yes,2017-02-28,7.8,115161.38,15,17274.21,132435.59,Meets Expectations,3.8,3.5,2.3,1.2,No,6,2,9,No,Still Employed
EMP-106598,31,Prefer not to say,Married,Singapore,Associate Degree,4,Data Science,ML Engineer,Full-Time,Hybrid,2023-08-16,1.4,135789.75,10,13578.98,149368.73,Meets Expectations,4.8,4.2,3.8,1.3,No,3,3,17,No,Still Employed
EMP-106599,23,Female,Divorced,Singapore,Associate Degree,1,Legal,Attorney,Contract,Hybrid,2010-02-11,14.9,89187.0,20,17837.4,107024.4,Exceeds Expectations,4.5,1.6,4.8,1.1,Yes,9,0,0,No,Still Employed
EMP-106600,62,Non-Binary,Widowed,UAE,Associate Degree,6,Engineering,Senior Engineer,Contract,Hybrid,2020-06-16,4.5,115700.87,10,11570.09,127270.96,Needs Improvement,3.4,3.0,2.1,3.6,Yes,1,1,14,No,Still Employed
EMP-106601,52,Non-Binary,Married,United States,PhD,26,Engineering,Tech Lead,Part-Time,No,2015-10-28,9.2,137024.78,15,20553.72,157578.5,Needs Improvement,4.3,2.1,1.1,1.4,No,10,4,18,No,Still Employed
EMP-106602,37,Prefer not to say,Married,Germany,Associate Degree,0,Data Science,BI Developer,Full-Time,Yes,2010-01-29,14.9,103637.3,5,5181.86,108819.16,Meets Expectations,1.2,2.1,4.9,2.3,No,5,0,7,No,Still Employed
EMP-106603,56,Non-Binary,Divorced,UAE,Associate Degree,3,Finance,Financial Analyst,Full-Time,Hybrid,2012-05-26,12.6,47040.52,15,7056.08,54096.6,Outstanding,1.9,4.0,1.1,2.0,Yes,6,1,6,No,Still Employed
EMP-106604,39,Prefer not to say,Single,Australia,PhD,15,Marketing,Marketing Analyst,Part-Time,No,2021-04-24,3.7,150278.52,10,15027.85,165306.37,Outstanding,1.6,2.9,3.4,1.2,No,8,1,3,No,Still Employed
EMP-106605,23,Female,Divorced,United Kingdom,Bachelor's Degree,1,Sales,Sales Manager,Full-Time,Hybrid,2020-10-14,4.2,105076.45,5,5253.82,110330.27,Exceeds Expectations,2.6,2.1,4.5,4.1,Yes,3,3,14,No,Still Employed
EMP-106606,46,Female,Married,Canada,High School,15,Finance,Financial Analyst,Full-Time,No,2020-07-24,4.4,103365.33,0,0.0,103365.33,Meets Expectations,1.8,3.0,2.1,2.4,Yes,6,5,8,No,Still Employed
